Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
11584464	166	149	34
11584792	155	143	35
11585120	163	115	33
11585448	146	134	38
11585776	90	151	36
11586104	53	126	35
11586432	37	112	34
11586760	42	152	44
11587088	53	129	32
11587416	47	77	32
11587744	58	139	42
11588072	36	112	47
11588400	24	94	46
11588728	27	113	37
11589056	38	100	36
11589384	50	96	29
11589712	35	110	36
11590040	-9	133	31
11590368	-30	98	35
11590696	-63	114	46
11591024	-74	141	28
11591352	-97	148	35
11591680	-105	122	45
11592008	-92	100	46
11592336	-107	128	44
11592664	-107	119	42
11592992	-124	90	32
11593320	-136	116	45
11593648	-131	124	49
11593976	-144	134	47
11594304	-150	135	51
11594632	-211	116	68
11594960	-250	173	61
11595288	-260	177	74
11595616	-240	137	72
11595944	-205	148	71
11596272	-181	168	70
11596600	-140	143	80
11596928	-123	158	82
11597256	-94	125	87
11597584	-76	160	80
11597912	-54	144	86
11598240	-46	126	95
11598568	-32	154	91
11598896	-56	143	91
11599224	-71	127	90
11599552	-70	165	85
11599880	-99	164	85
11600208	-112	142	93
11600536	-111	140	81
11600864	-101	154	79
11601192	-100	155	81
11601520	-99	155	82
11601848	-99	141	75
11602176	-117	140	77
11602504	-90	153	75
11602832	-114	163	78
11603160	-96	155	83
11603488	-96	146	81
11603816	-82	164	72
11604144	-64	155	71
11604472	-59	160	78
11604800	-45	160	75
11605128	-46	122	79
11605456	-38	132	74
11605784	-49	158	71
11606112	-49	140	58
11606440	-63	129	49
11606768	-53	128	60
11607096	-60	118	52
11607424	-49	140	56
11607752	-50	125	69
11608080	-70	119	51
11608408	-53	112	48
11608736	-82	142	60
11609064	-125	139	64
11609392	-160	131	67
11609720	-156	158	59
11610048	-127	144	57
11610376	-158	151	70
11610704	-153	178	63
11611032	-158	141	59
11611360	-139	153	70
11611688	-135	173	70
11612016	-185	175	87
11612344	-200	208	97
11612672	-233	233	69
11613000	-206	202	87
11613328	-158	182	92
11613656	-114	186	108
11613984	-37	143	98
11614312	-38	135	76
11614640	-9	140	79
11614968	-13	167	85
11615296	-40	152	77
11615624	-57	165	78
11615952	-61	169	80
11616280	-66	169	75
11616608	-13	211	64
11616936	36	154	78
11617264	89	112	67
11617592	113	166	69
11617920	126	158	87
11618248	120	133	75
11618576	139	134	68
11618904	133	185	64
11619232	122	192	81
11619560	89	216	61
11619888	83	246	64
11620216	87	206	68
11620544	85	220	64
11620872	92	233	68
11621200	124	229	67
11621528	91	238	77
11621856	97	248	72
11622184	103	294	83
11622512	86	300	87
11622840	45	323	82
11623168	12	272	73
11623496	19	362	90
11623824	14	341	87
11624152	39	315	79
11624480	78	371	71
11624808	91	297	71
11625136	75	436	78
11625464	56	394	79
11625792	23	338	56
11626120	31	365	36
11626448	71	367	31
11626776	-12	362	23
11627104	24	363	13
11627432	-49	441	18
11627760	-16	313	-29
11628088	-27	279	-52
11628416	-22	398	-37
11628744	-34	363	-46
11629072	-62	315	-79
11629400	-39	287	-89
11629728	-13	335	-92
11630056	4	242	-127
11630384	-10	302	-126
11630712	-52	330	-120
11631040	-85	271	-143
11631368	-104	279	-145
11631696	-110	295	-147
11632024	-89	266	-170
11632352	-79	260	-160
11632680	-89	304	-170
11633008	-104	271	-186
11633336	-77	233	-184
11633664	-55	274	-202
11633992	-41	265	-192
11634320	-46	236	-197
11634648	-70	247	-203
11634976	-99	264	-197
11635304	-78	267	-197
11635632	-74	236	-219
11635960	-84	244	-214
11636288	-71	248	-216
11636616	-67	242	-206
11636944	-91	238	-225
11637272	-88	243	-239
11637600	-81	234	-238
11637928	-83	236	-227
11638256	-54	261	-220
11638584	-76	261	-240
11638912	-79	265	-235
11639240	-107	280	-234
11639568	-135	275	-231
