Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12708827	-20475	-8432	-4231
12709155	-20300	-7046	-3765
12709483	-18309	-6294	-1583
12709811	-16492	-4865	1442
12710139	-15095	-3517	4199
12710467	-12462	-2896	5771
12710795	-8960	-4952	6921
12711123	-4640	-6066	8582
12711451	-178	-6203	9692
12711779	2923	-6459	11315
12712107	4809	-6650	12472
12712435	6659	-6836	13777
12712763	8482	-6690	15262
12713091	10157	-6298	16769
12713419	10600	-5939	18171
12713747	9893	-5773	19305
12714075	7778	-6403	20200
12714403	5197	-7548	21455
12714731	2800	-8071	22646
12715059	752	-8190	23348
12715387	-997	-8737	23893
12715715	-1969	-9422	24094
12716043	-2529	-8957	23896
12716371	-2584	-7758	22210
12716699	-2725	-9290	21677
12717027	-2505	-10232	20425
12717355	-1265	-9517	17814
12717683	675	-8151	14052
12718011	2196	-7778	10685
12718339	1015	-6413	7270
12718667	-969	-3583	2574
12718995	-2852	-3216	-314
12719323	-5378	-4359	-1831
12719651	-7740	-4094	-2767
12719979	-10123	-2207	-4511
12720307	-13450	3	-6013
12720635	-16714	2871	-7089
12720963	-17399	16098	-9003
12721291	-16853	14200	-8522
12721619	-8633	-4808	-7007
12721947	-406	-4401	-5009
12722275	1823	1279	-5622
12722603	3467	184	-4753
12722931	1778	146	-3374
12723259	-962	4593	-3750
12723587	-2648	8518	-4172
12723915	-2203	8660	-3988
12724243	-1631	7385	-3439
12724571	-1022	6231	-3297
12724899	-495	4412	-2456
12725227	125	2920	-1994
12725555	1022	3065	-1617
12725883	1354	2750	-1447
12726211	1168	1558	-1330
12726539	803	625	-932
12726867	467	452	-674
12727195	24	1028	-533
12727523	-435	1471	-355
12727851	-749	1550	-343
12728179	-816	833	-322
12728507	-770	70	-427
12728835	-478	-367	-485
12729163	-267	-631	-528
12729491	-115	-1159	-460
12729819	-139	-1769	-337
12730147	-215	-1818	-122
12730475	-357	-1719	119
12730803	-571	-1840	255
12731131	-507	-1997	448
12731459	-367	-1830	553
12731787	-111	-1829	586
12732115	360	-1832	676
12732443	743	-2036	723
12732771	1008	-2213	749
12733099	1144	-2287	937
12733427	1030	-2631	1197
12733755	937	-2889	1596
12734083	932	-2848	2219
12734411	790	-3017	2719
12734739	999	-3313	3174
12735067	1544	-2930	3625
12735395	2270	-2555	3993
12735723	3268	-2386	4376
12736051	4563	-1909	4460
12736379	5528	-1670	4813
12736707	6688	-1377	5148
12737035	7912	-856	5369
12737363	9257	-213	5734
12737691	10528	261	5860
12738019	11973	790	5719
12738347	14098	711	6115
12738675	15667	220	6571
12739003	16869	884	7149
12739331	16746	463	7440
12739659	18364	1021	6989
12739987	18759	1560	5699
12740315	15689	1357	3694
12740643	11688	1750	1077
12740971	8721	1186	-2333
12741299	8195	450	-4132
12741627	7914	912	-4266
12741955	6893	430	-4654
12742283	6009	133	-5444
12742611	5314	-239	-6347
12742939	4549	-1021	-7224
12743267	3582	-1571	-7947
12743595	2857	-2366	-8831
12743923	1759	-3605	-8914
12744251	489	-4682	-8619
12744579	-640	-5029	-8640
12744907	-1772	-5273	-8619
12745235	-2287	-5261	-8789
12745563	-2318	-5139	-8973
12745891	-1798	-5016	-9134
12746219	-789	-4549	-9442
12746547	295	-4202	-9368
12746875	1297	-3874	-9277
12747203	2080	-3634	-9054
12747531	2457	-3549	-8663
12747859	2903	-3555	-8188
12748187	3420	-3478	-7352
12748515	4197	-2917	-6787
12748843	5032	-2397	-6172
12749171	6021	-1817	-5740
12749499	7144	-983	-5321
12749827	8747	-258	-5007
12750155	10164	429	-4758
12750483	11327	949	-4462
12750811	12123	933	-4019
