Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
450862	-6675	-887	4155
451190	-12757	-11237	8331
451518	1533	-12741	18553
451846	-7323	14737	17001
452174	-1697	321	8290
452502	6407	-6993	-1730
452830	9168	9467	-2101
453158	18831	9805	5421
453486	11479	-267	7934
453814	-1320	2622	721
454142	680	1733	6666
454470	3425	-13744	14140
454798	7257	4006	7444
455126	854	3966	2218
455454	-5425	2469	-3183
455782	-7544	1521	-4478
456110	-7092	-242	-5110
456438	-5234	-1129	-4386
456766	-4038	-1724	-5250
457094	-3893	-1427	-6671
457422	-3432	-2395	-5691
457750	684	-816	-7005
458078	2672	-307	-5749
458406	3917	-540	-5388
458734	4170	-409	-5441
459062	3928	-458	-4633
459390	3608	-700	-4598
459718	4134	-768	-3658
460046	3321	-1224	-3770
460374	3956	-1718	-3057
460702	3776	-1689	-2947
461030	3474	-1285	-2792
461358	2255	-778	-2652
461686	720	-557	-2280
462014	-1144	-172	-1721
462342	-2823	105	-1171
462670	-3707	268	-754
462998	-3929	187	-491
463326	-3837	207	-246
463654	-3628	371	-268
463982	-3303	504	-528
464310	-2596	448	-525
464638	-1942	524	-544
464966	-1177	451	-461
465294	-471	130	-586
465622	99	-46	-958
465950	641	-225	-1194
466278	1148	-293	-1330
466606	1582	-170	-1324
466934	1404	-43	-1449
467262	1030	6	-1374
467590	665	-93	-1255
467918	568	117	-1268
468246	193	122	-1350
468574	335	203	-1257
468902	506	405	-1211
469230	1175	330	-1186
469558	1698	-168	-1131
469886	1547	-19	-831
470214	605	281	-954
470542	-167	315	-699
470870	-833	218	-493
471198	-1173	253	-461
471526	-1054	171	-410
471854	-538	-21	-350
472182	-239	269	-591
472510	303	123	-545
472838	563	245	-505
473166	826	-29	-42
473494	565	373	-440
473822	542	213	-170
474150	250	107	-67
474478	-1	119	46
474806	-499	-59	200
475134	-512	-151	338
475462	118	-11	483
475790	486	259	593
476118	-304	712	-28
476446	-1051	296	-537
476774	-2281	-1350	-1207
477102	-2356	-1839	-1637
477430	-1617	-1977	-652
477758	828	-1692	283
478086	389	961	654
478414	195	2845	819
478742	-2013	4590	-238
479070	-3247	3651	-521
479398	-2699	1059	59
479726	-3262	-827	56
480054	-3351	-595	-57
480382	-2554	-445	-106
480710	-1415	-610	-82
481038	-85	-313	155
481366	513	79	64
481694	607	330	65
482022	-61	325	-86
482350	-426	250	-114
482678	-354	342	21
483006	-222	195	236
483334	-57	274	170
483662	505	171	252
483990	798	155	138
484318	1057	7	16
484646	1285	2	60
484974	934	121	55
485302	293	187	10
485630	-267	329	-14
485958	-685	287	-30
486286	-1004	320	-45
486614	-1085	396	-29
486942	-1068	428	-64
487270	-1152	468	-95
487598	-1055	424	-43
487926	-1148	413	-115
488254	-1112	360	-138
488582	-1065	387	9
488910	-1086	400	-88
489238	-1000	286	-58
489566	-713	253	140
489894	-618	294	-56
490222	-252	226	-34
490550	-46	219	-70
490878	138	245	-82
491206	212	105	-47
491534	200	118	82
491862	33	159	-12
492190	47	211	-49
492518	95	108	8
492846	117	34	27
493174	170	31	63
493502	289	32	113
493830	274	46	138
494158	225	65	124
494486	113	6	165
494814	-115	99	230
495142	-329	147	272
495470	-474	119	277
495798	-461	125	254
496126	-411	127	271
496454	-316	137	263
496782	-122	128	279
497110	-18	97	245
497438	72	91	221
497766	165	47	207
498094	230	7	193
498422	240	-59	185
498750	158	-66	163
499078	83	-63	146
499406	28	-57	114
499734	13	-37	68
500062	-8	13	33
500390	-5	-28	35
500718	-26	7	5
501046	-42	-11	-16
501374	-50	-58	-47
501702	-144	-63	-58
502030	-182	-38	-48
502358	-193	-92	-50
502686	-197	-48	-89
503014	-152	-46	-123
503342	-105	-30	-161
503670	-33	-6	-154
503998	12	21	-162
504326	-30	-36	-167
504654	-98	-57	-158
504982	-93	31	-148
505310	-179	75	-134
505638	-238	138	-67
505966	-221	300	22
506294	-276	397	84
506622	-323	454	150
506950	-291	354	182
507278	-283	317	116
507606	-259	386	70
507934	-43	633	-96
508262	-194	658	-319
508590	-302	768	-482
508918	-561	709	-701
509246	-755	696	-803
509574	-514	512	-883
509902	200	53	-938
510230	1267	-528	-764
510558	2402	-1119	-766
510886	2618	-1428	-875
511214	2312	-1877	-773
511542	1572	-2317	-402
511870	-26	-2083	170
512198	-2161	-1757	695
512526	-4218	-1807	1100
512854	-5700	-2092	1523
513182	-6692	-2277	1857
513510	-7013	-2371	2046
513838	-6821	-2629	2317
514166	-6362	-2681	2441
514494	-6348	-2611	2513
514822	-6580	-2802	2448
515150	-6698	-2882	2451
515478	-7126	-2815	2393
515806	-7645	-2606	2305
516134	-8151	-2543	2151
516462	-8350	-2611	1984
516790	-8365	-2674	1752
517118	-8381	-2427	1483
517446	-8190	-2115	1216
517774	-7875	-1960	992
518102	-7621	-1829	814
518430	-7478	-1495	670
518758	-7516	-1257	522
519086	-7538	-1008	384
519414	-7422	-803	231
519742	-6617	-715	153
520070	-5802	-784	93
520398	-4952	-937	86
520726	-3917	-836	86
521054	-2767	-698	-18
521382	-1597	-824	-107
521710	-267	-951	-105
522038	1120	-910	-103
522366	2212	-951	-155
522694	2995	-922	-277
523022	3809	-822	-374
523350	4818	-840	-374
523678	5707	-984	-282
524006	6356	-1053	-128
524334	6455	-1079	-116
524662	6156	-386	-109
524990	6417	299	-14
525318	6172	301	35
525646	5128	156	-20
525974	4696	-850	182
526302	5851	-698	321
526630	6947	629	320
526958	4974	2394	376
527286	2467	3332	378
527614	1225	2449	578
527942	690	2188	719
528270	-745	3382	629
528598	-1938	3928	552
528926	-2536	4056	666
529254	-2705	3701	603
529582	-2297	2678	407
529910	-422	2540	-516
530238	1075	1923	-811
530566	2779	1193	-743
530894	4510	953	-758
531222	5801	-187	-605
531550	6400	-750	-462
531878	5878	-94	-574
532206	4835	668	-639
532534	4177	821	-487
532862	3390	1205	-419
533190	2471	1514	-520
533518	1638	1231	-491
533846	1130	1290	-591
534174	982	1191	-602
534502	934	1244	-820
534830	1063	919	-855
535158	1104	757	-1069
535486	1545	787	-994
535814	1329	870	-1083
536142	1068	899	-1012
536470	609	905	-1022
536798	145	1106	-1075
537126	-34	880	-1083
537454	-159	615	-911
537782	-167	809	-871
538110	-150	580	-908
538438	87	269	-965
538766	337	208	-987
539094	592	181	-942
539422	858	136	-858
539750	910	174	-782
540078	696	72	-730
540406	360	60	-708
540734	160	165	-731
541062	81	125	-665
541390	283	-136	-629
541718	555	-330	-565
542046	731	-434	-596
542374	1105	-752	-624
542702	1830	-932	-562
543030	2642	-398	-693
543358	2730	-371	-699
543686	2856	-1014	-437
544014	2237	-965	-341
544342	1854	-944	-290
544670	1754	-1122	-199
544998	1453	-1145	-184
545326	801	-858	-164
545654	162	-436	-216
545982	-710	-502	-144
546310	-1470	-707	29
546638	-2208	-686	120
546966	-2545	-787	174
547294	-2589	-876	221
547622	-2713	-543	279
547950	-3011	-137	329
548278	-3700	4	462
548606	-4533	121	617
548934	-5290	139	736
549262	-5805	101	786
549590	-5989	24	793
549918	-5875	-12	750
550246	-5578	-95	736
550574	-5143	-67	640
550902	-4658	-77	512
551230	-4089	-272	380
551558	-3498	-489	323
551886	-2813	-473	225
552214	-2176	-447	147
552542	-1520	-484	80
552870	-1066	-440	7
553198	-811	-362	-80
553526	-630	-211	-150
553854	-926	-247	-204
554182	-999	-262	-269
554510	-1106	-210	-331
554838	-1164	-135	-439
555166	-1287	-95	-497
555494	-1290	-79	-543
555822	-1435	-44	-693
556150	-1417	0	-678
556478	-1345	-57	-679
556806	-1245	-119	-771
557134	-1095	-33	-685
557462	-1222	116	-641
557790	-1491	141	-613
558118	-1480	139	-596
558446	-1441	175	-537
558774	-1331	159	-504
559102	-1142	92	-515
559430	-905	14	-469
559758	-652	7	-406
560086	-325	119	-429
560414	-175	230	-350
560742	-232	247	-350
561070	-215	286	-266
561398	-309	242	-261
561726	-310	170	-215
562054	-290	118	-186
562382	-269	114	-178
562710	-194	103	-164
563038	-133	151	-192
563366	-22	98	-204
563694	39	76	-256
564022	-166	400	-326
564350	-6	428	-313
564678	355	273	-297
565006	649	77	-274
