Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
4297314	-3900	2741	4685
4297642	-5079	4359	4523
4297970	-6164	5147	4224
4298298	-7224	5994	4043
4298626	-8303	6796	4162
4298954	-9645	7115	3804
4299282	-10971	7701	3371
4299610	-11893	7788	2524
4299938	-12974	7808	1438
4300266	-13564	7518	294
4300594	-13825	6933	-972
4300922	-13798	6264	-2334
4301250	-13513	5826	-3510
4301578	-12910	5226	-4704
4301906	-12058	4609	-5830
4302234	-11459	4006	-6848
4302562	-11222	3498	-7695
4302890	-11107	3070	-8429
4303218	-11179	2623	-8856
4303546	-11142	2387	-9093
4303874	-11297	2379	-9363
4304202	-11306	2375	-9470
4304530	-11308	2308	-9441
4304858	-11284	2445	-9432
4305186	-11515	2322	-9456
4305514	-11852	2332	-9447
4305842	-12142	2336	-9347
4306170	-12151	2268	-9181
4306498	-11875	2091	-9041
4306826	-11553	1963	-8839
4307154	-11329	2159	-8557
4307482	-11426	2768	-7887
4307810	-11360	2722	-7608
4308138	-11220	2734	-7026
4308466	-10771	2748	-6296
4308794	-10219	3073	-5638
4309122	-9402	2868	-4843
4309450	-8450	1882	-4128
4309778	-7317	1324	-3324
4310106	-6929	934	-2830
4310434	-6535	680	-1652
4310762	-5601	527	-147
4311090	-4659	830	1094
4311418	-3850	838	2069
4311746	-2984	952	2787
4312074	-2545	1264	3660
4312402	-2262	1594	4289
4312730	-1750	1587	4691
4313058	-2539	3289	5182
4313386	-2319	4971	4449
4313714	-124	-203	1500
4314042	2366	-1149	1253
4314370	4313	-1030	2341
4314698	4930	-60	3706
4315026	3157	849	3871
4315354	1444	1624	3845
4315682	805	2096	4489
4316010	51	1974	3347
4316338	364	1663	2991
4316666	270	1569	2786
4316994	-741	2220	2677
4317322	-1593	2485	2826
4317650	-1796	2252	3034
4317978	-1280	1820	2987
4318306	-637	1426	2680
4318634	-223	1471	2410
4318962	-11	1622	2191
4319290	-298	1633	1913
4319618	-653	1607	1593
4319946	-958	1706	1457
4320274	-1264	1701	1412
4320602	-1382	1612	1426
4320930	-1121	1477	1356
4321258	-642	1249	1230
4321586	-225	1117	1155
4321914	-157	1013	1049
4322242	-382	1020	959
4322570	-857	1030	1068
4322898	-1412	949	1179
4323226	-1751	844	1296
4323554	-1843	684	1385
4323882	-1670	589	1604
4324210	-1530	612	1775
4324538	-1646	391	1916
4324866	-1811	726	2005
4325194	-2245	837	2204
4325522	-2219	907	2398
4325850	-2271	1012	2662
4326178	-2241	1128	2785
4326506	-2169	1210	2942
4326834	-1945	1255	3207
4327162	-1875	1431	3430
4327490	-1978	1558	3538
4327818	-1982	1731	3638
4328146	-1743	1725	3589
4328474	-2242	2113	3701
4328802	-2543	2543	3838
4329130	-2856	3198	3836
4329458	-3140	3486	3917
4329786	-3640	3681	4015
4330114	-4112	3698	4078
4330442	-4133	3762	4142
4330770	-3714	3588	4200
4331098	-3442	3510	4388
4331426	-3063	3566	4661
4331754	-3003	3726	5013
4332082	-2967	4144	5530
4332410	-3413	4312	6100
4332738	-3241	4999	7428
4333066	-4712	4631	7732
4333394	-4297	5354	8198
4333722	-4125	6370	9074
4334050	-4825	7224	9354
4334378	-5148	7402	9195
4334706	-5783	7158	8857
4335034	-6781	6253	7614
4335362	-6157	4191	6925
4335690	-6565	1474	5037
4336018	-6311	2581	3016
4336346	-7167	5894	1996
4336674	-8821	7194	64
4337002	-9170	5689	-1715
4337330	-9348	4536	-2991
4337658	-9737	4818	-4962
4337986	-9293	3859	-6390
4338314	-8033	2275	-7759
4338642	-6891	828	-8818
4338970	-5824	-232	-9648
4339298	-5145	-839	-10301
4339626	-4947	-959	-10876
4339954	-5403	-1576	-11379
4340282	-6295	-1943	-11837
4340610	-6577	-2512	-12212
4340938	-6679	-3052	-12399
4341266	-6785	-3714	-12804
4341594	-6645	-4369	-12874
4341922	-6261	-4854	-12783
4342250	-5546	-5512	-12860
4342578	-4662	-6090	-12697
4342906	-3347	-6539	-12442
4343234	-2050	-6802	-11759
4343562	-866	-7540	-12000
4343890	-304	-8212	-11505
4344218	0	-8747	-11120
4344546	627	-9245	-10763
4344874	2105	-9182	-10086
4345202	888	-9670	-9673
4345530	1343	-9568	-8807
4345858	1720	-9444	-7976
4346186	2499	-9351	-7187
4346514	3165	-9347	-6612
4346842	3952	-9391	-5763
4347170	4538	-9286	-4999
4347498	4943	-8990	-4311
4347826	5017	-8657	-3580
4348154	5518	-7929	-3008
4348482	5063	-7216	-2362
4348810	5532	-6205	-1721
4349138	5537	-5393	-1281
4349466	6019	-4820	-643
4349794	6447	-4338	205
4350122	6627	-3766	1099
4350450	6734	-3164	1720
4350778	6976	-2582	2117
4351106	7438	-2041	2406
4351434	8281	-1515	4607
4351762	7860	-2880	5425
4352090	5201	3662	5154
4352418	2432	5876	5839
4352746	-57	7085	5056
4353074	-2574	5087	3591
4353402	-2779	6380	3724
4353730	423	6082	3541
4354058	-188	3215	2455
4354386	5238	6954	3893
4354714	1676	9842	2967
4355042	1751	9384	3189
4355370	-1234	6122	2465
4355698	-2394	4915	1925
4356026	-1807	3792	1111
4356354	223	3912	1041
4356682	1996	4545	1044
4357010	2540	4739	975
4357338	1957	4829	724
4357666	793	4807	558
4357994	-215	4696	361
4358322	-525	4275	231
4358650	-790	4009	44
4358978	-585	3511	78
4359306	-26	3091	55
4359634	876	2869	-190
4359962	1612	2758	-427
4360290	2286	2323	-547
4360618	2804	2434	-809
4360946	2893	2446	-894
4361274	2911	2184	-1030
4361602	2951	1949	-1095
4361930	2975	1657	-1032
4362258	2584	1431	-922
4362586	2400	1207	-771
4362914	2368	991	-672
4363242	2204	947	-662
4363570	1637	1215	-680
4363898	2260	644	-669
4364226	1995	617	-678
4364554	1923	631	-548
4364882	1947	647	-445
4365210	1867	803	-270
4365538	2029	789	-132
4365866	2144	1024	-231
4366194	2146	1244	-288
4366522	1907	1474	-179
4366850	1532	1356	-52
4367178	1691	1186	14
4367506	1927	1392	9
4367834	1728	1366	101
4368162	1283	1271	188
4368490	808	1110	39
4368818	630	1042	150
4369146	757	1039	188
4369474	789	1060	122
4369802	679	1095	167
4370130	596	1106	305
4370458	439	941	338
4370786	514	708	401
4371114	802	589	495
4371442	1116	570	518
4371770	1258	544	459
4372098	1073	720	444
4372426	515	729	498
4372754	284	472	557
4373082	276	256	536
4373410	524	56	575
4373738	741	-134	573
4374066	943	-284	486
4374394	994	-456	327
4374722	1088	-622	120
4375050	1345	-801	-92
4375378	1778	-988	-340
4375706	2271	-1132	-637
4376034	2442	-1211	-912
4376362	2372	-1180	-843
4376690	1883	-1179	-529
4377018	893	-1053	-283
4377346	-44	-425	-80
4377674	-690	790	165
4378002	-1393	1183	214
4378330	-1556	1571	269
4378658	-1379	1664	310
4378986	-1389	1717	297
4379314	-1813	1758	390
4379642	-2743	2024	671
4379970	-3599	2153	889
4380298	-4178	2164	923
4380626	-4168	2144	913
4380954	-3800	2085	760
4381282	-3407	2111	582
4381610	-3169	2243	525
4381938	-3269	2719	426
4382266	-3241	2827	144
4382594	-2934	2541	-1
4382922	-2797	2112	-66
4383250	-1930	1456	-55
4383578	-61	334	42
4383906	1763	-750	-29
4384234	3154	-1391	-183
