Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
3599575	20	-238	128
3599903	-10	-245	139
3600231	-59	-302	134
3600559	-51	-227	124
3600887	-82	-37	149
3601215	-32	21	133
3601543	21	106	114
3601871	-212	140	142
3602199	-31	112	146
3602527	44	192	137
3602855	62	297	154
3603183	130	379	131
3603511	111	344	118
3603839	90	312	136
3604167	107	331	131
3604495	75	330	138
3604823	19	243	145
3605151	-27	197	134
3605479	-136	179	153
3605807	-217	182	177
3606135	-223	185	180
3606463	-263	205	177
3606791	-276	160	168
3607119	-270	108	162
3607447	-264	140	165
3607775	-257	211	156
3608103	-236	259	162
3608431	-241	237	169
3608759	-236	202	155
3609087	-256	213	163
3609415	-287	274	157
3609743	-269	292	137
3610071	-278	252	135
3610399	-302	187	143
3610727	-310	141	134
3611055	-284	131	122
3611383	-265	144	129
3611711	-299	155	111
3612039	-281	155	106
3612367	-289	176	108
3612695	-333	183	109
3613023	-370	204	110
3613351	-497	214	86
3613679	-419	121	61
3614007	-43	-19	33
3614335	-217	13	57
3614663	-215	126	42
3614991	-276	13	37
3615319	-198	-67	13
3615647	-211	60	-7
3615975	-130	111	-29
3616303	-53	71	-35
3616631	-111	122	-33
3616959	-169	156	-46
3617287	-136	102	-55
3617615	-88	25	-64
3617943	-94	-9	-71
3618271	-118	-54	-56
3618599	-125	-138	-78
3618927	-160	-181	-79
3619255	-208	-114	-62
3619583	-217	-26	-66
3619911	-144	-51	-68
3620239	-104	-100	-70
3620567	-75	-108	-88
3620895	-60	-130	-105
3621223	-49	-181	-114
3621551	-32	-223	-118
3621879	-8	-205	-104
3622207	-13	-185	-77
3622535	91	-244	-40
3622863	100	-307	-69
3623191	-161	-355	-57
3623519	-77	-361	-57
3623847	-76	-396	-42
3624175	-74	-373	-39
3624503	-75	-215	-27
3624831	-98	-76	-20
3625159	-106	-56	-3
3625487	-103	-31	-6
3625815	-46	70	-7
3626143	-2	194	-30
3626471	20	242	-60
3626799	5	249	-46
3627127	-66	213	-52
3627455	-118	193	-29
3627783	-182	201	-19
3628111	-193	226	-10
3628439	-192	263	-5
3628767	-201	319	-8
3629095	-142	367	-10
3629423	-129	325	3
3629751	-106	258	0
3630079	-87	218	13
3630407	-63	157	14
3630735	-110	186	29
3631063	-111	138	56
3631391	-83	85	42
3631719	-66	70	60
3632047	21	34	9
3632375	32	-36	65
3632703	59	-35	32
3633031	45	9	40
3633359	56	67	54
3633687	49	116	46
3634015	12	158	58
3634343	-149	79	30
3634671	-107	-61	23
3634999	266	-183	-39
3635327	173	-144	-3
3635655	143	41	-12
3635983	66	5	-14
3636311	81	-60	-3
3636639	152	-111	-49
3636967	207	-54	-52
3637295	274	25	-70
3637623	166	153	-21
3637951	121	176	-87
3638279	79	128	-85
3638607	137	64	-110
3638935	146	26	-90
3639263	125	28	-93
3639591	69	43	-96
3639919	34	25	-115
3640247	31	34	-123
3640575	25	19	-120
3640903	75	-62	-131
3641231	28	-5	-125
3641559	40	21	-106
3641887	24	-77	-80
3642215	19	-40	-116
3642543	30	28	-145
3642871	-13	66	-121
