Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12227019	16	97	-83
12227347	11	88	-75
12227675	17	78	-81
12228003	17	91	-64
12228331	8	87	-87
12228659	27	73	-71
12228987	18	81	-79
12229315	23	79	-82
12229643	25	102	-96
12229971	5	100	-80
12230299	-11	99	-78
12230627	-25	103	-84
12230955	-46	118	-85
12231283	-46	99	-83
12231611	-31	112	-85
12231939	-37	118	-82
12232267	-33	128	-95
12232595	-27	126	-82
12232923	-43	128	-66
12233251	-56	134	-72
12233579	-81	132	-68
12233907	-79	149	-65
12234235	-87	149	-68
12234563	-79	152	-57
12234891	-19	139	-62
12235219	10	140	-51
12235547	8	142	-53
12235875	-22	130	-59
12236203	-43	168	-66
12236531	-42	154	-57
12236859	-23	160	-55
12237187	-6	152	-45
12237515	46	168	-43
12237843	67	206	-34
12238171	66	207	-38
12238499	71	204	-35
12238827	96	220	-32
12239155	62	225	9
12239483	104	358	11
12239811	164	307	26
12240139	93	424	55
12240467	31	433	93
12240795	12	465	102
12241123	60	496	128
12241451	117	552	156
12241779	222	550	188
12242107	312	569	207
12242435	406	580	254
12242763	406	581	282
12243091	479	587	289
12243419	523	609	275
12243747	515	587	272
12244075	479	596	262
12244403	518	561	273
12244731	581	512	277
12245059	642	416	244
12245387	811	403	237
12245715	949	308	231
12246043	950	217	174
12246371	922	178	142
12246699	981	61	190
12247027	1068	-25	177
12247355	1130	-31	89
12247683	1285	-176	5
12248011	1355	-278	-79
12248339	1377	-299	-166
12248667	1294	-269	-243
12248995	1082	-298	-370
12249323	875	-397	-487
12249651	576	-404	-656
12249979	317	-396	-810
12250307	133	-443	-885
12250635	-37	-437	-914
12250963	-62	-449	-939
12251291	-12	-499	-961
12251619	143	-549	-967
12251947	405	-585	-957
12252275	576	-613	-930
12252603	733	-585	-899
12252931	817	-560	-883
12253259	822	-533	-892
12253587	789	-484	-897
12253915	721	-342	-907
12254243	615	-271	-892
12254571	420	-90	-876
12254899	261	-4	-828
12255227	146	-35	-801
12255555	96	54	-789
12255883	31	106	-742
12256211	53	63	-710
12256539	148	62	-712
12256867	230	81	-728
12257195	327	63	-731
12257523	230	121	-721
12257851	167	95	-700
12258179	133	73	-710
12258507	52	92	-711
12258835	19	122	-688
12259163	47	111	-680
12259491	79	118	-682
12259819	152	78	-660
12260147	219	92	-630
12260475	251	112	-605
12260803	240	153	-557
12261131	126	173	-493
12261459	-109	217	-425
12261787	-349	215	-371
12262115	-400	181	-322
12262443	-292	208	-260
12262771	-221	220	-216
12263099	-281	271	-176
12263427	-359	241	-147
12263755	-378	222	-142
12264083	-324	181	-135
12264411	-260	205	-112
12264739	-170	206	-85
12265067	-146	224	-75
12265395	-170	192	-69
12265723	-204	198	-54
12266051	-196	199	-38
12266379	-140	211	-21
12266707	-110	210	-18
12267035	-104	213	-5
12267363	-159	215	13
12267691	-178	169	35
12268019	-168	163	32
12268347	-114	137	42
12268675	-125	137	57
12269003	-137	56	42
12269331	-183	-1	33
12269659	-246	-59	27
12269987	-361	-57	5
12270315	-482	-90	-18
12270643	-541	-134	-31
12270971	-534	-167	-51
12271299	-541	-200	-72
12271627	-490	-228	-71
12271955	-424	-272	-92
12272283	-345	-288	-88
12272611	-290	-277	-68
12272939	-241	-229	-48
12273267	-306	-231	-13
12273595	-384	-196	6
12273923	-401	-197	53
12274251	-481	-190	116
12274579	-561	-139	169
12274907	-616	-136	198
12275235	-587	-167	209
12275563	-574	-124	231
12275891	-554	-134	242
12276219	-570	-102	268
12276547	-562	-86	299
